pair_id,condition,caption_ref,model,prompt,multicare_output,multicare_precision,multicare_recall,multicare_f1,multicare_refusal,multicare_doc,multicare_cond_match,multicare_ev_words,pubmedqa_output,pubmedqa_precision,pubmedqa_recall,pubmedqa_f1,pubmedqa_refusal,pubmedqa_doc,pubmedqa_cond_match,pubmedqa_ev_words,mmedbench_output,mmedbench_precision,mmedbench_recall,mmedbench_f1,mmedbench_refusal,mmedbench_doc,mmedbench_cond_match,mmedbench_ev_words,shuffled_output,shuffled_precision,shuffled_recall,shuffled_f1,shuffled_refusal,shuffled_doc,shuffled_cond_match,shuffled_ev_words
P01524,hand_lump,Little swelling on the upper side of hand just above the wrist.,openai/gpt-oss-120b,direct,,,,,False,multicare:PMC7256202,True,212,"Namaste Meagan, jo clinical evidence aapne diya hai woh sirf idiopathic granulomatous mastitis (ek breast ki condition) ke MRI aur diffusion‑weighted imaging findings ke baare mein hai, ismein haath ya knuckle ki koi jaankari nahi hai। Isliye is study se aapke knuckle ke dard, sujan ya limited finger movement ka koi diagnosis ya treatment nikalna mumkin nahi hai। Aapko sabse achha rahega ki aap ek orthopaedic ya hand specialist se turant milen, taki physical exam aur zaroori imaging (X‑ray, ultrasound) se sahi cause pata chal sake। Agar infection ya inflammatory condition ho, to wo alag management mangti hai jo is breast‑related study mein discuss nahi hui hai। Take care and get it checked soon!",0.0,0.0,0.0,True,pubmedqa:27406630,False,394,"Jo clinical evidence aapne diya hai, wo ek pelvic fracture ke saath urethral injury ke suspicion par focus karta hai – ismein blood at the meatus, suprapubic tenderness, aur pelvic fracture ke saath retrograde urethrogram sabse appropriate test hai. Yeh evidence aapke haath ke knuckle ke dard, sujan, ya limited finger movement ke baare mein koi jaankari nahi deta, isliye is par koi specific diagnosis ya treatment suggest nahi kar sakte. Agar aapke haath ki problem alag injury ya infection ki wajah",0.0,0.0,0.0,True,mmedbench:MMEDBENCH_044106,False,297,"Jo clinical evidence aapne diya hai, usmein bataya gaya hai ki patient ko wrist mein median nerve ka compression (carpal tunnel syndrome) tha aur scaphoid, lunate aur triquetrum bones mein benign cystic lesions (intra‑osseous ganglion) thi, jo surgery ke baad theek ho gaye. Yeh findings aapke finger‑ke‑knuckle par sujan aur bahut hi limited movement ja",0.0,0.0,0.0,False,shuffled:PMC10232173,True,400
P01612,hand_lump,Swelling in the palm just below the middle finger.,openai/gpt-oss-120b,direct,"Jo clinical evidence aapko diya gaya hai, usmein kerosene ke injection se hand mein severe chemical burn, blister, necrosis aur blood flow ka problem dikhaya gaya hai. Aapke palm ke beech ka bluish lump, dard aur movement par pain, usi tarah ke tissue damage ya blister ka sign ho sakta hai, jo kerosene jaise irritant se hota hai. Gardening se aise deep tissue changes normally nahi hote; isliye yeh lump ko ignore na karna aur turant doctor se milna zaroori hai, warna infection ya tissue death badh",0.0,0.0,0.0,False,multicare:PMC3701371,False,285,"Is study jo aapne diya hai, woh breast cancer ke baad arm lymphedema (baazu ki sujan) ke liye DXA imaging se fat, muscle aur bone ka volume measure karne ke baare mein hai. Yeh research palm ke andar bluish lump ya uske dard ke cause ko samjhaane ya diagnose karne ke liye koi data ya guidance nahi deti. Isliye is evidence se aapke haath ke lump ke baare mein koi specific conclusion nahi nikala ja sakta. Aapko is symptom ke liye dermatologist ya hand surgeon se direct evaluation karwana behtar rahega.",0.0,0.0,0.0,False,pubmedqa:19231988,False,182,Jo clinical evidence aap,,,,False,mmedbench:MMEDBENCH_044106,False,297,"Jo clinical evidence diya gaya hai, usme kerosene injection ke baad hand‑forearm mein severe pain, redness, blisters aur cellulitis (infection) develop hua tha, jise IV antibiotics, steroids aur fluids se treat kiya gaya. Aapke palm ke neeche jo blu",0.0,0.0,0.0,False,shuffled:PMC3701371,False,285
P01320,hand_lump,Lump on the wrist's bone on the right hand.,openai/gpt-oss-120b,direct,"Is case report mein jo details di gayi hain, wo ek 7‑saal ke bacche ke **left‑sided partial anomalous pulmonary venous connection (PAPVC)** aur uski heart surgery ke baare mein hai – ismein wrist par koi IV line ya vein ka ganth ka zikr nahi hai. Aapke wrist ka chhota ganth aur vein ka “angry” lagna, IV catheter ke baad ho sakta hai (thrombosis, phlebitis ya simple bruising), lekin yeh PAPVC ya uske CT scan se directly linked nahi hai. Agar ganth dard ya sujan badh rahi ho, to doctor se check‑up karwayen; zaroori nahi ki ye heart ki condition se sambandhit ho.",,,,False,multicare:PMC6599409,False,239,"जो क्लिनिकल एविडेंस दिया गया है, वह एक नवजात शिशु में अस्थायी मायोकार्डियल इस्केमिया (हृदय की अस्थायी रक्त‑आपूर्ति कमी) के बारे में है, न कि आपके कलाई पर दिखने वाली गांठ या वैन (vein) की समस्या के बारे में। इस रिपोर्ट में IV‑इंजेक्शन या CT‑स्कैन से जुड़े किसी भी परिधीय वैन इन्फेक्शन या थ्रोम्बोसिस का उल्लेख नहीं है। इसलिए इस एविडेंस के आधार पर यह कहना संभव नहीं है कि आपके कलाई की गांठ IV लाइन या CT‑स्कैन से संबंधित है। यदि गांठ दर्द‑नाक, सूजी हुई या रंग बदलती दिखे, तो एक डॉक्टर से व्यक्तिगत जांच करवाईँ; यह सामान्य वैन इरीटे",,,,False,pubmedqa:20560897,False,103,"Jo clinical evidence aapko diya gaya hai, wo pelvic fracture ke baad urethral injury ki possibility aur uske liye retrograde urethrogram karne ki importance ke baare mein hai. Yeh evidence aapke",0.0,0.0,0.0,False,mmedbench:MMEDBENCH_044106,False,297,"Is evidence jo aapne diya hai, wo poori tarah se aorto‑iliac occlusion aur lower‑limb ischemia ke baare mein hai, wrist par IV line ya uske baad aane wali ganth ke baare mein koi jaankari nahi deta. CT scan ke liye jo IV contrast diya gaya tha, uska koi direct link aapke wrist ki vein ya pulse ke paas dikhne wali choti si ganth se nahi milta. Yeh ganth shayad ek normal vein ya thodi si thrombophlebitis ho sakti hai, lekin iske liye aapko alag se ek clinician se dekhna",,,,True,shuffled:PMC5672997,False,332
P01486,hand_lump,Big lump just above the wrist.,openai/gpt-oss-120b,direct,"Jo clinical evidence aapko diya gaya hai, usmein ek 47‑saal",,,,False,multicare:PMC3806121,False,272,"जो क्लिनिकल एविडेंस आप ने दिया है, वह एक 77‑साल के मरीज में एब्डोमिनल एओर्टिक एनीयूरिज्म और उसके एन्डोवस्कुलर स्टेंट‑ग्राफ़ द्वारा उपचार के बारे में है, न कि कलाई के रेडियल साइड पर बर्साइटिस या किसी गांठ के बारे में। इसलिए इस एविडेंस से आपके कलाई के लक्षणों—गांठ, नरम होना, या सुन्नपन—का कोई सीधा संबंध नहीं निकाला जा सकता। आपके लक्षणों की सही समझ और उपचार के लिए आपको हाथ‑कलाई के विशेषज्ञ (ऑर्थोपेडिक या रूमेट",,,,False,pubmedqa:10893143,False,95,"Jo clinical evidence aapko diya gaya hai, wo ek skin infection (tinea/dermatophyte) ke baare mein hai aur uska treatment itraconazole se hota hai. Ismein aapke wrist par jo ganth hai, bursitis ya nerve compression ka koi zikr ya management nahi diya gaya. Isliye is evidence ke basis par aapke wrist ki samasya ka koi specific treatment ya diagnosis batana mushkil hai. Aapko ek orthopaedic ya physiotherapy specialist se milkar physical exam, imaging (jaise ultrasound ya X‑ray) aur nerve testing karwani chahiye, taki sahi diagnosis aur upchar mil sake. Agar numbness barhta ya severe ho, to turant doctor se consult karna zaroori hai.",0.0,0.0,0.0,False,mmedbench:MMEDBENCH_003866,False,299,"Clinical evidence se pata chalta hai ki ek ganglion cyst (jaise aapke wrist par) nerve ko compress kar sakti hai, jisse numbness ya weakness jaise symptoms ho sakte hain – jaise peroneal nerve cyst ne foot drop aur lateral leg ka sunnaapan cause kiya tha. Aapke case mein, cyst soft hai aur dabane par",,,,False,shuffled:PMC9977198,True,400
P01243,hand_lump,One circular lump at the center of the palm.,openai/gpt-oss-120b,direct,"Jo clinical evidence aapko diya gaya hai, wo sirf aankhon ke blunt trauma (jaise badminton racket se lagna) ke baad sub‑macular hemorrhage aur uske treatment (topical steroids + intravitreal ranibizumab) ke baare mein hai. Ismein haath ki bhankein, friction ya bar‑bell exercise ka koi zikr ya treatment nahi hai. Isliye is evidence se aapke haath ke callus ya garam‑dard ka koi direct sambandh ya upchar nahi nikalta. Aapko haath ki skin‑related problem ke liye dermatology ya orthopaedics se consult karna behtar rahega.",,,,False,multicare:PMC3625028,False,400,"Is study ke mutabik, jab aapke jaise soft‑tissue (hand ke nodules) ke liye core‑needle biopsy ki jati hai, to benign lesions ka diagnostic yield kam hota hai – jaise ganglion cysts ya simple bone cysts (sirf ~30‑40% tak). Iska matlab ye hai ki biopsy kabhi‑kabhi “nondiagnostic” ho sakti hai, lekin 60% aise cases mein bhi doctor ko treatment decide karne mein madad milti hai",0.0,0.0,0.0,False,pubmedqa:23861048,True,335,"जो क्लिनिकल एविडेंस आप को दिया गया है, वह पूरी तरह से एक ट्रॉमा केस (पेल्विक फ्रैक्चर के साथ संभावित यूरेथ्रल इन्जरी) के बारे में है और इसमें हाथ की त्वचा या कॉलस",,,,False,mmedbench:MMEDBENCH_044106,False,297,"Jo aapke haath par bhankein (blisters) aur garam, dardnaak mehsoos ho raha hai, wo sirf friction se hi nahi ho sakta—clinical evidence mein kerosene injection ke baad aise hi multiple vesicles, swelling, cellulitis aur severe pain dikhaya gaya hai, jise turant medical",0.0,0.0,0.0,False,shuffled:PMC3701371,False,285
P01502,hand_lump,"One swelling on the palm area below the thumb on the inside. Circular on shape, inside part is whitish surrounded by red lining.",openai/gpt-oss-120b,direct,"Is case mein ek chhota, bahut painful soft‑tissue nodule (glomus tumor) tha jo finger ke tip mein tha; X‑ray ya MRI ne koi bony ya ligamentous abnormality nahi dikhayi, lekin MRI ne ek 7 mm ka T2‑hyperintense lesion dikhaya. Pathology se confirm karne ke liye nodule ko surgically nikaal kar biopsy ki gayi, aur uske hatane ke baad dard aur sensitivity poori tarah se theek ho gayi. Aapke inner elbow ke ganth ke liye bhi, jab imaging normal dikhaye lekin d",0.0,0.0,0.0,False,multicare:PMC5293310,True,355,"Clinical evidence ke mutabik, arm lymphedema mein sirf fluid hi nahi, balki excess fat (≈73 %), muscle (≈47 %) aur thoda bone bhi hota hai, jo arm ki size badha deta hai. Dual‑energy X‑ray absorptiometry (DXA) ek reliable tool hai jo total arm volume ke saath‑saath is excess fat‑muscle‑bone ka andaza laga sakta hai, aur plethysmography ke barabar results deta hai. Isliye aapke left arm ki su",,,,False,pubmedqa:19231988,False,182,"Jo clinical evidence aapko diya gaya hai, wo diabetic peripheral neuropathy ke liye hai – yani pairon mein burning pain aur sensory loss ke liye pregabalin (Choice D) sabse sahi pain‑relief medicine hai. Yeh evidence aapke inner elbow ki ganth ya lymph node swelling ke evaluation ya treatment ke baare mein kuch nahi batata. Isliye aapke ganth aur swelling ke liye alag imaging (jaise ultrasound‑guided biopsy) ya specialist referral ki zarurat hogi, jo is evidence mein",0.3333333333333333,0.5,0.4,False,mmedbench:MMEDBENCH_043123,False,313,"Jo clinical evidence aapko diya gaya hai, wo aortoiliac occlusion aur critical limb ischemia (bahut severe peripheral artery disease) ke baare mein hai, na ki lymph node ya elbow ke ganth ke baare mein. Ismein bataya gaya hai ki aapke aorta aur iliac arteries mein bahut blockage hai, jiske liye vascular surgery aur bypass graft ki zarurat padti hai. Lymph node ki assessment ke liye alag imaging (ultrasound, CT, MRI) ya biopsy ki zarurat hoti hai, jo is",0.0,0.0,0.0,False,shuffled:PMC5672997,False,332
P01307,hand_lump,Big lump just above the wrist.,openai/gpt-oss-120b,direct,"Is evidence jo aapne diya hai, wo sirf aapke lungs, TB infection aur pulmonary vein thrombosis ke baare mein hai, ismein aapke haath ki skin problem ka koi zikr nahi hai. Isliye is data ke basis par hum is ubhar (swelling) ka exact cause ya usse bachne ka tarika nahi bata sakte. Aapko yeh skin issue alag se dermatologist ya apne primary doctor se discuss karna chahiye, taki wo physical exam aur zaroori tests ke baad sahi diagnosis de sake. Agar aapko TB treatment ke dauran koi naya symptom lagta hai, to turant apne healthcare team ko inform karen.",0.0,0.0,0.0,False,multicare:PMC6288975,False,400,"Is study sirf postoperative vomiting aur pain ko kam karne ke liye acupuncture aur dexamethasone ki effectiveness ko compare karta hai, isme aapke haath ke skin bump ka koi zikr nahi hai. Isliye is clinical evidence se aapke skin reaction ka cause ya prevention samajhna possible nahi hai. Acupuncture non‑pharmacological treatment ke roop mein kuch surgical recovery mein madadgar paya gaya hai, lekin skin irritations ke liye iska koi data nahi hai. Aapko iske",0.0,0.0,0.0,False,pubmedqa:27328737,False,215,"Is clinical evidence sirf ADHD stimulant (jaise amphetamine ya methylphenidate) ki overdose ke ocular sign—dilated pupils—ke baare mein batata hai, isliye yeh aapke haath ke khujli‑se‑ubhar (koi rash ya papule) ka cause ya prevention nahi samjha sakta. Yeh evidence aapke skin problem ke liye koi direct clue nahi deta. Aapko iske liye dermatologist ya primary care doctor se alag se consult karna chahiye, taki wo proper skin examination aur treatment plan de sake.",,,,False,mmedbench:MMEDBENCH_039770,False,261,"Jo aap describe kar rahe hain, uski similarity oral ulcer ke case mein dekhi gayi herpes‑related",0.0,0.0,0.0,False,shuffled:PMC10351595,False,400
P01500,hand_lump,Lump on the wrist's bone on the right hand.,openai/gpt-oss-120b,direct,"Is case mein jo mass aapke haath mein hai, uski imaging aur pathology se glomus tumor ka diagnosis ho sakta hai – ek chhota, benign soft‑tissue tumor jo aksar fingertip ke tip ya nail bed ke neeche hota hai. Glomus tumor ka exact cause pata nahi hota (usually koi trauma ya genetic factor nahi milta), lekin yeh bahut hi sensitive hota hai aur dard ya touch se asahaj mehsoos karwa sakta hai. Jaise clinical evidence mein dikhaya gaya, tumor ko surgical excision se poori tar",1.0,1.0,1.0,False,multicare:PMC5293310,True,355,"Is study sirf Chiari I malformation ke saath hoti asymptomatic syringomyelia (spinal cord ke andar fluid‑filled cavity) ke natural history ko dekhta hai, isliye yeh aapke arm ki bi‑lobulated mass ke exact cause ya recurrence ke baare mein direct evidence nahi deta. Lekin is research se",1.0,1.0,1.0,False,pubmedqa:11523674,False,190,"मैं आपके हाथ की गाँठ के बारे में सीधे जवाब नहीं दे सकता क्योंकि यहाँ दिया गया क्लिनिकल एविडेंस केवल “blow‑out fracture” (आँख की हड्डी का फ्रैक्चर) और उसके प्रबंधन पर है। इस एविडेंस से यह पता चलता है कि ऐसी हड्डी‑ट्रॉमा में शुरुआती 3 दिन में सर्जरी जरूरी नहीं होती, जब तक मसल एंट्रैपमेंट या गंभीर डिप्लोपिया न हो; पहले कॉर्टिकोस्टेरॉइड और ऑब्ज़र्वेशन किया जाता है। इसलिए आपके हाथ की गाँठ के कारण, पुनरावृत्ति या सर्जरी की जरूरत के बारे में इस जानकारी से निष्कर्ष निकालना उपयुक्त नहीं है—आपको उस विशेष स्थिति के लिए अलग इमेजिंग (जैसे MRI/CT) और विशेषज्ञ की सलाह लेनी चाहिए।",0.0,0.0,0.0,False,mmedbench:MMEDBENCH_039541,False,326,"JAM (juxta‑articular myxoma) ek benign soft‑tissue tumor hota hai jo ganglion cyst se histology mein alag hota hai – ismein myxoid (gel‑like) matrix, stellate fibroblasts aur thodi cellularity hoti hai, jabki ganglion cyst mein sirf mucinous fluid aur thin wall hoti hai. Iska exact cause ya pathogenesis clear nahi hai, lekin surgery ke baad ya chronic irritation se bhi ho sakta hai",1.0,1.0,1.0,False,shuffled:PMC5082349,True,84
P01651,hand_lump,Lump on the wrist's bone on the right hand.,openai/gpt-oss-120b,direct,,,,,False,multicare:PMC10895384,True,376,"Is clinical evidence jo aapne diya hai, wo sirf diabetic patients ke retina (ankh) ki function aur thickness ke baare mein hai, aur uska koi sambandh haath par jo gaanth hai usse nahi hai. Is study ne aankhon ki visual acuity, foveal thickness aur retinal sensitivity ko measure kiya, lekin skin ya soft tissue lesions par koi jaankari nahi di gayi. Isliye is evidence se aapke haath ki gaanth ke cause ya treatment ka koi pata nahi chal sakta. Agar aapko is nodule ke baare mein specific advice chahiye, to dermatology ya primary care doctor se milna behtar rahega.",,,,True,pubmedqa:24978668,False,200,"Jo clinical evidence aapko diya gaya hai, wo ek annular (gol) rash ke baare mein hai jo KOH test se fungal (dermatophyte) infection dikhata hai, aur uska treatment itraconazole se hota hai. Yeh evidence aapke haath par dikh rahe chhote, dard‑naak gaanth (nodule) ke liye applicable nahi hai, kyunki yeh fungal rash nahi lag raha. Aapke nodule ke liye doctor ko dekhna zaroori hai – wo skin scraping,",0.0,0.0,0.0,False,mmedbench:MMEDBENCH_003866,False,299,"Is evidence jo aapne diya hai, wo ek newborn baby ke Jarcho‑Levin syndrome (JLS) ke case report ke baare mein hai, jisme rib, vertebrae aur heart ki abnormalities thi aur wo respiratory failure ki wajah se mar gayi. Ismein haath par koi chhota gaanth ya skin lesion ka zikr nahi hai, aur iske symptoms aapke haath ke dard se bilkul alag hain. Isliye is clinical evidence se aapke haath ke gaanth ka cause ya treatment ka koi pata nahi chal sakta. Aapko ek dermatologist ya general physician se milke us nodule ka physical exam aur zaroori tests karwane ki salah di jaati hai.",,,,False,shuffled:PMC3982342,False,257
P01176,hand_lump,"A patch of skin on the wrist swollen not too big in vertical height but widespread, red in color.",openai/gpt-oss-120b,direct,"जो क्लिनिकल एविडेंस हमने देखा है, वह 35 सप्ताह की गर्भवती महिला में हेपेटोसेल्युलर कार्सिनोमा (लिवर कैंसर) और डीकम्पेंसेटेड सिरोसिस के बारे में है, न कि ERCP, pancreatitis या स्टेंट से जुड़ी समस्याओं के बारे में। इस एविडेंस में पेट की सूजन, लिवर‑लेवल एंजाइम, जॉन्डिस, या चेहरे‑हाथ की सूजन जैसी कोई जानकारी नहीं है, इसलिए हम आपके वर्तमान लक्षणों को इस केस से सीधे जोड़ नहीं सकते। आपके लक्षणों के कारण जानने के लिए आपको गैस्ट्रोएंटेरोलॉजिस्ट या इंटर्निस्ट से",,,,False,multicare:PMC7572658,False,314,"Jo clinical evidence aapke saath share ki gayi hai, usmein ek rare bili",,,,False,pubmedqa:17897922,False,138,"Jo clinical evidence aapko diya gaya hai, usmein sabse zyada match ADPKD (autosomal dominant polycystic kidney disease) se hota hai – 30‑40 s ki umar, hypertension, dono taraf ke flank mein ballotable mass, enlarged kidneys with multiple cysts, hematuria aur abdominal discomfort. Is evidence mein pancreatitis, ERCP ya facial",0.0,0.0,0.0,False,mmedbench:MMEDBENCH_042586,False,254,"Jo clinical evidence aapko diya gaya hai, wo interferon‑beta se judi thrombotic microangiopathy (TMA) aur uske renal, hypertension aur edema manifestations ke baare mein hai, na ki ERCP ya pancreatitis se. Ismein pancreas, lipase ya facial/hand swelling ka koi zikr nahi hai, isliye aapke pancreatitis ke baad ke dard aur dast ka TMA se direct sambandh dikhana mushkil hai. Agar aapko abhi bhi facial ya haath mein sujan (edema) dikh rahi hai, to wo high",1.0,0.5,0.6666666666666666,False,shuffled:PMC3399315,False,355
P01441,hand_lump,Little swelling on the upper side of hand just above the wrist.,openai/gpt-oss-120b,direct,"Jo clinical evidence aapko diya gaya hai, wo ek 68‑saal ke aadmi ke orbital (ankh ke) malignant melanoma ke case ko describe karta hai – isme tumour ka size, imaging findings, biopsy result aur radical surgery ke baad ki management batayi gayi hai. Yeh evidence aapke baaye kangan (arm) ki sujan, vein ya past lumpectomy se directly sambandhit nahi hai. Isliye is case se aapke arm ke swelling ya vein ke cause ko samajhne ke liye koi specific information nahi milti. Aapko apne doctor se phir se discuss karna chahiye ki kya koi vascular ya lymphatic issue ho sakta hai, kyunki yahan tak ki imaging (ultrasound",0.3333333333333333,1.0,0.5,False,multicare:PMC10240850,False,400,"Jo clinical evidence aapko diya gaya hai, wo mainly idiopathic granulomatous mastitis (IGM) – ek breast ki inflammatory condition – ke MRI aur diffusion‑weighted MRI features ke baare mein hai, aur yeh batata hai ki IGM ka ADC value cancer se alag nahi hota, isliye imaging se dono ko reliably differentiate karna mushkil hota hai. Aapke arm/vein ki sujan aur elbow ke andar ki swelling in breast‑specific findings (jaise ki mass, skin thickening, edema, fistula) se match nahi karti",0.3333333333333333,1.0,0.5,False,pubmedqa:27406630,False,394,,,,,False,mmedbench:MMEDBENCH_044106,False,297,"Jo clinical evidence aapko diya gaya hai, wo ek glomus tumor ka case hai – chhoti, tender aur night‑time pain",0.0,0.0,0.0,False,shuffled:PMC5293310,True,355
P01017,hand_lump,"One swelling on the palm area below the thumb on the inside. Circular on shape, inside part is whitish surrounded by red lining.",openai/gpt-oss-120b,direct,"Jo clinical evidence aapko diya gaya hai, wo ek 18‑saal ke sickle‑cell disease patient ke orbital infarction (ankh ke aas‑paas ki sujan) ke baare mein hai, ismein herpes ya haath‑ungliyon ke phode, ya MRSA ka koi zikr nahi hai. Isliye is case study se aapke bar‑bar aane wale lal‑phode, jock‑itch jaise lakshan ya MRSA ka risk directly assess nahi kiya ja sakta. Aapke symptoms ke liye skin culture, viral PCR ya dermatologist/",0.0,0.0,0.0,False,multicare:PMC7276167,False,400,"Jo clinical evidence aapne diya hai, wo capecitabine (cape) lene wale cancer patients mein “hand‑foot‑skin reaction” (HFSR) ke baare mein hai, herpes ya MRSA infections ke baare mein nahi. HFSR aksar haath‑pair ki skin par laal daag, khujli aur dard ke roop mein aata hai, aur agar aap capecitabine le rahe hain to yeh ek expected side‑effect ho sakta hai. Is study mein",0.0,0.0,0.0,False,pubmedqa:23033005,False,285,,,,,False,mmedbench:MMEDBENCH_039607,False,229,,,,,False,shuffled:PMC6197606,False,339
P01355,hand_lump,"One swelling on the palm area below the thumb on the inside. Circular on shape, inside part is whitish surrounded by red lining.",openai/gpt-oss-120b,direct,"जो क्लिनिकल इविडेंस आपने दिया है, वह पूरी तरह से एक 30‑week की गर्भवती महिला में जन्मजात हृदय रोग (DORV, VSD, pulmonary hypertension) और उसके कार्डियो‑रेस्पिरेटरी समस्याओं से संबंधित है। यह जानकारी आपके बाएँ हाथ में दर्द, छोटा गांठ, कमजोरी या सुन्नता जैसे न्यूरो‑मस्क्यूलर लक्षणों को समझाने में मदद नहीं करती। आपके लक्षणों के लिए हड्डी",,,,False,multicare:PMC4821847,False,400,"Is study mein sirf intermediate uveitis (IU) aur uske HLA‑A28 se sambandh ko dekha gaya hai, jismein zyada tar joint pain (knee, gonalgia) aur low complement levels dikhaye gaye hain, haath ki sujan ya weakness ka zikr nahi hai। Aapke haath ka dard aur gol‑gol soojh‑phool, IU ya HLA‑A28 se directly jodna mushkil hai। Yeh lakshan kisi aur inflammatory ya musculoskeletal condition ka sanket ho sakte hain, isliye aapko ek rheumatology ya orthopaedics specialist se milkar detailed exam, blood tests (including complement) aur imaging karwana chahiye। Agar",0.0,0.0,0.0,False,pubmedqa:7622075,False,200,,,,,False,mmedbench:MMEDBENCH_038680,False,287,"Jo clinical evidence aapne diya hai, wo mainly acinic cell carcinoma (AcCC) of the salivary gland ke metastasis aur recurrence ke baare mein hai – jaise pancreas, neck aur lymph nodes mein nodules. Yeh evidence aapke haath ke dard, chhoti goli‑jaisi nodule, ya haath ki kamzori ko directly explain nahi karta, kyunki usme haath ya peripheral nerves ka koi involvement mention nahi hai. Agar aapke haath mein koi nodule ya nerve compression ho raha ho, to uske liye alag imaging (ultrasound/MRI) aur neurologic exam ki zaroorat hogi. Family history mein cancer ho",0.0,0.0,0.0,False,shuffled:PMC3985802,False,400
P01228,hand_lump,Lump on the small fingers side of the palm.,openai/gpt-oss-120b,direct,,,,,False,multicare:PMC4356473,False,309,"Jo clinical evidence aapne diya hai, wo sirf cranial nerve VI palsy, disc edema, aur increased intracranial pressure ke case ko discuss karta hai – jaise ki subdural hematoma. Yeh findings aapke boyfriend ke bruising, night sweats, ya groin lump se directly related nahi hain. Isliye is evidence ke basis par hum uske symptoms ka koi specific diagnosis ya management nahi de sakte. Agar aapko lagta hai ki koi serious neurological ya intracranial problem ho sakta hai, to turant doctor se milna zaroori hai. Lekin aapke boyfriend ke current complaints ke liye alag investigations (jaise blood work, imaging of groin, etc.) ki zarurat hogi.",0.0,0.0,0.0,False,pubmedqa:20152779,False,100,"Jo clinical evidence aapko diya gaya hai, wo ek pelvic fracture ke baad urethral injury ke suspicion ke liye hai – isme suprapubic tenderness, blood at urethral meatus aur inability to urinate hoti hai. Is situation mein sabse pehla aur sahi step retrograde urethrogram karna hota hai, taaki urethra ki integrity confirm ho sake aur galat catheterization se injury na badhe. Aapke boyfriend ke bruising, night sweats aur groin lump ka yeh evidence",0.3333333333333333,1.0,0.5,False,mmedbench:MMEDBENCH_044106,False,297,Jo lump aapke boyfriend ne right groin mein feel kiya hai,1.0,1.0,1.0,False,shuffled:PMC6942712,False,342
P01244,hand_lump,The bottom section of the index finger contains lump.,openai/gpt-oss-120b,direct,"Is case report jo aapko diya gaya hai, wo sirf aankh ke blunt trauma ke baad submacular hemorrhage aur uske treatment (intravitreal ranibizumab) ke baare mein hai; ismein finger ke gaanth ya bruising ka koi zikr nahi hai. Isliye is evidence se aapke right index finger ki problem ka direct diagnosis ya treatment nahi nikal sakte. Aapko ek dermatologist ya hand surgeon se milna chahiye, taki wo physical exam karke cyst, ganglion, ya kisi vascular lesion ko rule out kar sake. Agar dard aur thandak barqarar rahe, to turant medical advice lena zaroori hai.",0.0,0.0,0.0,False,multicare:PMC3625028,False,400,"Jo clinical evidence aapko diya gaya hai, usme bataya gaya hai ki agar koi anjaane swelling, bruise ya thandi feeling ho aur patient ko koi obvious injury na dikh rahi ho, to yeh trauma ya abuse ka sanket ho sakta hai—jaise ki us case mein",0.0,0.0,0.0,False,pubmedqa:20152779,False,100,,,,,False,mmedbench:MMEDBENCH_044106,False,297,"Jo clinical evidence aapko diya gaya hai, wo ek eye infection (pre‑septal cellulitis) aur ek live larva (myiasis) ke baare mein hai, ismein finger ya hand ki koi baat nahi hoti. Isliye is evidence se aapke index finger ke moveable gaanth, bruise ya thande haath ka koi direct diagnosis ya treatment nahi nikal sakte. Aapko yeh samajhna chahiye ki aapke symptoms alag condition ka",0.0,0.0,0.0,False,shuffled:PMC3622460,False,175
