sample_id,query_hinglish,report_id,report_text,cmi_bucket
MMED_BENCH_0574,Image + text se infec ke signs confirm hote hai ky?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0575,"kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0576,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0577,Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0578,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0579,"Given multimodal context, likely finding ky hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0580,Image + text se infection ke signs confirm hote hai kyaa? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0581,"Please explain: Kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0582,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0583,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0584,"Given multimodal context, likely finding ky hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0585,"Given multimodal context, likely finding ky hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0586,Please explain: Image + text se infection ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0587,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0588,"Please explain: Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0589,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0590,"Given multimodal context, likely finding ky hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0591,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0592,Image + text se infection ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0593,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0594,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0595,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0596,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0597,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0598,Image + text se infection ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0599,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0600,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0601,Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0602,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0603,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0604,Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0605,"Please explain: kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0606,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0607,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0608,"Please explain: Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0609,"Please explain: Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0610,Please explain: Image + text se infxn ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0611,"Please explain: Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0612,"Given multimodal context, likely finding ky hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0613,Multimodal context ke hisaab se effusion ka evidence hai ky? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0614,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0615,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0616,Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0617,"kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0618,"Please explain: Given multimodal context, likely finding kyaa hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0619,Multimodal context ke hisaab se effusion ka evidence hai kya? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0620,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0621,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0622,Please explain: Image + text se infxn ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0623,"kyaa ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0624,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0625,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0626,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0627,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0628,Please explain: Image + text se infection ke signs confirm hote hai kyaa? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0629,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0630,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0631,Multimodal context ke hisaab se effusion ka evidence hai kya? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0632,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0633,"Please explain: Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0634,Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0635,"Please explain: ky ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0636,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0637,Multimodal context ke hisaab se effusion ka evidence hai ky? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0638,"Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0639,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0640,Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0641,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0642,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0643,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0644,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0645,"Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0646,Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0647,"Please explain: Kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0648,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0649,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0650,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0651,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0652,Image + text se infection ke signs confirm hote hai kyaa? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0653,"kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0654,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0655,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0656,"Given multimodal context, likely finding kyaa hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0657,"Please explain: Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0658,Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0659,"ky ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0660,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0661,Multimodal context ke hisaab se effusion ka evidence hai ky?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0662,"Please explain: Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0663,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0664,Image + text se infection ke signs confirm hote hai ky? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0665,"kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0666,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0667,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0668,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0669,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0670,Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0671,"Please explain: kyaa ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0672,"Please explain: Given multimodal context, likely finding ky hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0673,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0674,"Given multimodal context, likely finding kyaa hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0675,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0676,Image + text se infection ke signs confirm hote hai kyaa? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0677,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0678,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0679,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0680,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0681,"Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0682,Image + text se infection ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0683,"ky ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0684,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0685,Multimodal context ke hisaab se effusion ka evidence hai kyaa? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0686,"Given multimodal context, likely finding ky hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0687,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0688,Please explain: Image + text se infection ke signs confirm hote hai kyaa? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0689,"Please explain: kyaa ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0690,"Please explain: Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0691,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0692,"Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0693,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0694,Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0695,"Please explain: Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0696,"Given multimodal context, likely finding ky hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0697,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0698,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0699,"Please explain: Given multimodal context, likely finding ky hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0700,Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0701,"kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0702,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0703,Multimodal context ke hisaab se effusion ka evidence hai kya? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0704,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0705,"Please explain: Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0706,Please explain: Image + text se infxn ke signs confirm hote hai ky? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0707,"ky ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0708,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0709,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0710,"Given multimodal context, likely finding ky hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0711,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0712,Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0713,"kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0714,"Please explain: Given multimodal context, likely finding ky hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0715,Multimodal context ke hisaab se effusion ka evidence hai kya? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0716,"Please explain: Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0717,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0718,Image + text se infec ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0719,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0720,"Please explain: Given multimodal context, likely finding kyaa hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0721,Multimodal context ke hisaab se effusion ka evidence hai kyaa?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0722,"Given multimodal context, likely finding kyaa hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0723,"Given multimodal context, likely finding kyaa hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0724,Image + text se infxn ke signs confirm hote hai ky? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0725,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0726,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0727,Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0728,"Please explain: Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0729,"Please explain: Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0730,Image + text se infec ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0731,"Kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0732,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0733,Multimodal context ke hisaab se effusion ka evidence hai kyaa? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0734,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0735,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0736,Please explain: Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0737,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0738,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0739,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kyaa? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0740,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0741,"Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0742,Image + text se infection ke signs confirm hote hai ky?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0743,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0744,"Given multimodal context, likely finding ky hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0745,Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0746,"Please explain: Given multimodal context, likely finding kyaa hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0747,"Please explain: Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0748,Image + text se infection ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0749,"ky ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0750,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0751,Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0752,"Given multimodal context, likely finding ky hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0753,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0754,Please explain: Image + text se infec ke signs confirm hote hai kyaa?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0755,"Kya ye sirf normal variant hai, acute issue nahi? jaldi batao.",B005,Distractor context: normal variant anatomy without acute pathology.,high
MMED_BENCH_0756,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0757,Multimodal context ke hisaab se effusion ka evidence hai kya? jaldi batao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,high
MMED_BENCH_0758,"Given multimodal context, likely finding kyaa hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0759,"Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0760,Image + text se infection ke signs confirm hote hai kyaa? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0761,"kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0762,"Please explain: Given multimodal context, likely finding ky hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0763,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0764,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0765,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
