sample_id,query_hinglish,report_id,report_text,cmi_bucket
OPENI_0502,Report me koi acute issue nahi hai kya? Dil se related issue ka doubt bhi hai. jaldi batao.,O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0503,"Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0504,kyaa report me pneumonia ya infection ka sign hai? jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0505,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Dil se related issue ka doubt bhi hai.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0506,kya report me pneumonia ya infec ka sign hai? Dil se related issue ka doubt bhi hai. Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0507,"Doctor, Dil ka size bada dikh raha hai kya? Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0508,Please explain: Report me koi acute issue nahi hai kya? Thoda simple samjhao.,O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0509,"Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai.",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0510,"Please explain: Doctor, Kya report me pneumonia ya infxn ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0511,"Please explain: Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0512,"Doctor, Kya repot me pneumonia ya infection ka sign hai? jaldi batao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0513,Dil ka size bada dikh raha hai kya? Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0514,Please explain: report me koi acute issue nahi hai ky? Thoda simple samjhao.,O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0515,"Doctor, Doctor, right/left chest side me pani ya fluid hai ky? jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0516,"Doctor, kyaa report me pneumonia ya infection ka sign hai?",O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0517,"Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0518,"Doctor, Kya report me pneumonia ya infection ka sign hai? Dil se related issue ka doubt bhi hai. jaldi batao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0519,Dil ka size bada dikh raha hai ky? Cough fever ke symptoms bhi chal rahe hai.,O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0520,"Report me koi acute issue nahi hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0521,"Doctor, Doctor, right/left chest side me pani ya fluid hai kyaa? jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0522,Please explain: Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0523,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0524,Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0525,Please explain: Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0526,Report me koi acute issue nahi hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.,O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0527,"Doctor, Doctor, right/left chest side me pani ya fluid hai kyaa?",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0528,ky report me pneumonia ya infection ka sign hai? jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0529,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai kya?",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0530,"Doctor, Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0531,"Doctor, Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. jaldi batao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,high
OPENI_0532,report me koi acute issue nahi hai kya?,O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0533,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0534,"Doctor, Kya report me pneumonia ya infection ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0535,"Doctor, right/left chest side me pani ya fluid hai ky? Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0536,"Doctor, Kya repot me pneumonia ya infxn ka sign hai? Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0537,"Doctor, Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0538,"Please explain: Doctor, Report me koi acute issue nahi hai kyaa? Cough fever ke symptoms bhi chal rahe hai. jaldi batao.",O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0539,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0540,Kya rprt me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0541,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai ky? Cough fever ke symptoms bhi chal rahe hai.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0542,"Doctor, Kya report me pneumonia ya infxn ka sign hai? Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0543,Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai.,O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0544,"Doctor, report me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0545,"Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0546,"Please explain: Doctor, Kya report me pneumonia ya infection ka sign hai?",O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0547,"Please explain: Doctor, right/left chest side me pani ya fluid hai kya? Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0548,kyaa report me pneumonia ya infxn ka sign hai? Dil se related issue ka doubt bhi hai. jaldi batao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0549,Dil ka size bada dikh raha hai ky? Mujhe khansi aur bukhar bhi hai. jaldi batao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,high
OPENI_0550,"Doctor, Report me koi acute issue nahi hai kyaa? jaldi batao.",O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0551,"Doctor, right/left chest side me pani ya fluid hai kya? Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0552,Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0553,"Doctor, right/left chest side me pani ya fluid hai kya? Dil se related issue ka doubt bhi hai.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0554,"Doctor, Kya repot me pneumonia ya infection ka sign hai? Dil se related issue ka doubt bhi hai.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",low
OPENI_0555,Please explain: Dil ka size bada dikh raha hai kya? Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0556,Report me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. jaldi batao.,O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0557,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0558,"Doctor, Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.",O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0559,"Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0560,"Doctor, kya report me pneumonia ya infection ka sign hai? jaldi batao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0561,Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai.,O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0562,Please explain: rprt me koi acute issue nahi hai kya? Cough fever ke symptoms bhi chal rahe hai.,O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0563,"Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai.",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0564,"Doctor, Kya repot me pneumonia ya infection ka sign hai? Thoda simple samjhao.",O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0565,"Doctor, right/left chest side me pani ya fluid hai kyaa? Mujhe khansi aur bukhar bhi hai. jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0566,kyaa report me pneumonia ya infection ka sign hai?,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",low
OPENI_0567,"Doctor, Dil ka size bada dikh raha hai kyaa? jaldi batao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,high
OPENI_0568,"Doctor, Report me koi acute issue nahi hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai.",O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0569,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai.",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0570,Kya repot me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0571,"Doctor, right/left chest side me pani ya fluid hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0572,"Doctor, Kya report me pneumonia ya infection ka sign hai? Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0573,"Doctor, Dil ka size bada dikh raha hai kyaa? Mujhe khansi aur bukhar bhi hai. jaldi batao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,high
OPENI_0574,"Doctor, Report me koi acute issue nahi hai kya?",O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0575,"Doctor, right/left chest side me pani ya fluid hai kya? Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0576,"Doctor, kyaa report me pneumonia ya infection ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0577,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Dil se related issue ka doubt bhi hai.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0578,"Doctor, Kya repot me pneumonia ya infection ka sign hai? jaldi batao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0579,Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0580,"Doctor, Report me koi acute issue nahi hai ky? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0581,"Doctor, right/left chest side me pani ya fluid hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0582,kya report me pneumonia ya infxn ka sign hai?,O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0583,"Doctor, Doctor, right/left chest side me pani ya fluid hai ky? Cough fever ke symptoms bhi chal rahe hai. Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0584,Please explain: Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0585,"Doctor, Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai.",O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0586,Report me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. jaldi batao.,O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0587,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Heart beat fast lag rahi hai, chest pressure bhi hai.",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0588,"Doctor, kyaa report me pneumonia ya infection ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0589,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0590,Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0591,"Doctor, Dil ka size bada dikh raha hai kyaa? Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0592,report me koi acute issue nahi hai kyaa? Thoda simple samjhao.,O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0593,"Doctor, Doctor, right/left chest side me pani ya fluid hai ky? jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0594,Please explain: Kya report me pneumonia ya infection ka sign hai? jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0595,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0596,Please explain: Kya report me pneumonia ya infec ka sign hai?,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",low
OPENI_0597,Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai.,O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0598,Report me koi acute issue nahi hai kyaa? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.,O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0599,"Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0600,Kya repot me pneumonia ya infec ka sign hai? jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0601,"Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0602,Kya report me pneumonia ya infec ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0603,"Doctor, Dil ka size bada dikh raha hai kya? Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0604,"Please explain: Doctor, Report me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0605,"Doctor, right/left chest side me pani ya fluid hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0606,ky repot me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0607,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0608,"Please explain: Doctor, Kya report me pneumonia ya infection ka sign hai?",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",low
OPENI_0609,"Doctor, Dil ka size bada dikh raha hai kya?",O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0610,"Report me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0611,"Doctor, right/left chest side me pani ya fluid hai kyaa? Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0612,"Kya report me pneumonia ya infection ka sign hai? Heart beat fast lag rahi hai, chest pressure bhi hai.",O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0613,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai ky? Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0614,"Please explain: Kya repot me pneumonia ya infection ka sign hai? Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0615,"Please explain: Doctor, Dil ka size bada dikh raha hai kya? Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0616,report me koi acute issue nahi hai kyaa? Thoda simple samjhao.,O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0617,"Doctor, right/left chest side me pani ya fluid hai kya?",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0618,Please explain: Kya report me pneumonia ya infection ka sign hai? jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0619,"Doctor, right/left chest side me pani ya fluid hai kya? Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0620,"Doctor, Kya report me pneumonia ya infection ka sign hai? jaldi batao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0621,"Doctor, Dil ka size bada dikh raha hai kya? Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0622,"Please explain: Doctor, Report me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai.",O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0623,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0624,"Please explain: Doctor, kyaa report me pneumonia ya infection ka sign hai?",O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0625,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0626,"Doctor, Kya repot me pneumonia ya infection ka sign hai? jaldi batao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0627,"Doctor, Dil ka size bada dikh raha hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0628,"Doctor, Report me koi acute issue nahi hai kya? jaldi batao.",O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0629,"Doctor, right/left chest side me pani ya fluid hai ky? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0630,ky report me pneumonia ya infec ka sign hai? jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0631,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0632,kya report me pneumonia ya infection ka sign hai? jaldi batao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0633,Dil ka size bada dikh raha hai kya? jaldi batao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,high
OPENI_0634,"Doctor, Report me koi acute issue nahi hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0635,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0636,"Doctor, Kya report me pneumonia ya infection ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0637,"Please explain: Doctor, right/left chest side me pani ya fluid hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0638,Kya report me pneumonia ya infec ka sign hai? Dil se related issue ka doubt bhi hai.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",low
OPENI_0639,Dil ka size bada dikh raha hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0640,"Please explain: Report me koi acute issue nahi hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0641,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0642,"Doctor, Kya report me pneumonia ya infec ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0643,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai kyaa?",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0644,kya repot me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0645,Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai.,O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0646,"Doctor, Report me koi acute issue nahi hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0647,"Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Dil se related issue ka doubt bhi hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0648,"Please explain: Doctor, Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.",O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0649,"Doctor, Doctor, right/left chest side me pani ya fluid hai ky? jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0650,kyaa rprt me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0651,"Doctor, Dil ka size bada dikh raha hai ky? Cough fever ke symptoms bhi chal rahe hai.",O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0652,"Doctor, repot me koi acute issue nahi hai kya? Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0653,"Please explain: Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Dil se related issue ka doubt bhi hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0654,Kya report me pneumonia ya infection ka sign hai? Dil se related issue ka doubt bhi hai. jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0655,"Doctor, Doctor, right/left chest side me pani ya fluid hai ky?",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0656,"Doctor, Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0657,Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0658,Report me koi acute issue nahi hai ky? Dil se related issue ka doubt bhi hai.,O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0659,"Please explain: Doctor, right/left chest side me pani ya fluid hai kyaa? Mujhe khansi aur bukhar bhi hai. Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0660,"Please explain: Doctor, Kya repot me pneumonia ya infection ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0661,"Please explain: Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0662,"Please explain: Kya report me pneumonia ya infec ka sign hai? Heart beat fast lag rahi hai, chest pressure bhi hai.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",low
OPENI_0663,"Doctor, Dil ka size bada dikh raha hai kya?",O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0664,"Please explain: Doctor, repot me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0665,"Doctor, Doctor, right/left chest side me pani ya fluid hai kyaa? Cough fever ke symptoms bhi chal rahe hai. Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0666,"Doctor, Kya repot me pneumonia ya infection ka sign hai? Thoda simple samjhao.",O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0667,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0668,"kyaa repot me pneumonia ya infec ka sign hai? Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
