sample_id,query_hinglish,report_id,report_text,cmi_bucket
MMCQSD_0578,"Doctor, Kaan ke infec ka sign mil raha hai kya?",M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0579,"Please explain: Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0580,Is clinical query ka simple Hinglish summary do. jaldi batao.,M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0581,Is clinical query ka simple Hinglish summary do. jaldi batao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0582,Please explain: Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0583,Skin pe laalpan aur sujan hai kyaa image rprt me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0584,Kaan ke infxn ka sign mil raha hai kya? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0585,"Please explain: Aankh me redness aur pani aa raha hai, report kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0586,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0587,Is clinical query ka simple Hinglish summary do.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0588,Please explain: Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0589,Skin pe laalpan aur sujan hai kyaa image rprt me?,M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0590,Please explain: Kaan ke infection ka sign mil raha hai kya?,M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0591,"Please explain: Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0592,"Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0593,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0594,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0595,"Doctor, Skin pe laalpan aur sujan hai kya image rprt me? jaldi batao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0596,Kaan ke infection ka sign mil raha hai kya? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0597,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0598,"Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0599,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0600,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0601,"Doctor, Skin pe laalpan aur sujan hai kya image rprt me? jaldi batao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0602,"Doctor, Kaan ke infection ka sign mil raha hai ky? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0603,"Doctor, Aankh me redness aur pani aa raha hai, report ky bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0604,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0605,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0606,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0607,Skin pe laalpan aur sujan hai ky image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0608,"Please explain: Doctor, Kaan ke infection ka sign mil raha hai kya? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0609,"Doctor, Aankh me redness aur pani aa raha hai, report kyaa bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0610,"Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0611,Is clinical query ka simple Hinglish summary do. jaldi batao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0612,"Doctor, Is clinical query ka simple Hinglish summary do.",M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0613,"Please explain: Doctor, Skin pe laalpan aur sujan hai kyaa image report me?",M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0614,"Doctor, Kaan ke infection ka sign mil raha hai kya? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0615,"Doctor, Aankh me redness aur pani aa raha hai, rprt kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0616,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0617,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0618,"Doctor, Is clinical query ka simple Hinglish summary do.",M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0619,Skin pe laalpan aur sujan hai ky image report me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0620,"Doctor, Kaan ke infec ka sign mil raha hai kya? jaldi batao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0621,"Aankh me redness aur pani aa raha hai, report kyaa bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0622,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0623,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0624,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0625,"Doctor, Skin pe laalpan aur sujan hai kyaa image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0626,Kaan ke infection ka sign mil raha hai kyaa? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0627,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0628,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0629,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0630,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0631,Skin pe laalpan aur sujan hai kya image repot me?,M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0632,"Doctor, Kaan ke infection ka sign mil raha hai kya?",M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0633,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0634,"Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0635,Is clinical query ka simple Hinglish summary do. jaldi batao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0636,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0637,"Doctor, Skin pe laalpan aur sujan hai kyaa image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0638,"Doctor, Kaan ke infection ka sign mil raha hai ky? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0639,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0640,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0641,Is clinical query ka simple Hinglish summary do. jaldi batao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0642,Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0643,Skin pe laalpan aur sujan hai ky image report me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0644,"Doctor, Kaan ke infection ka sign mil raha hai ky? jaldi batao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0645,"Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0646,"Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0647,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0648,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0649,Skin pe laalpan aur sujan hai kya image report me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0650,"Doctor, Kaan ke infxn ka sign mil raha hai ky? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0651,"Please explain: Doctor, Aankh me redness aur pani aa raha hai, report ky bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0652,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0653,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0654,Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0655,Skin pe laalpan aur sujan hai ky image repot me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0656,"Please explain: Doctor, Kaan ke infection ka sign mil raha hai kyaa?",M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0657,"Please explain: Aankh me redness aur pani aa raha hai, report kyaa bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0658,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0659,Please explain: Is clinical query ka simple Hinglish summary do.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0660,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0661,Please explain: Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0662,Please explain: Kaan ke infection ka sign mil raha hai kya? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0663,"Please explain: Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0664,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0665,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0666,Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0667,Skin pe laalpan aur sujan hai kya image report me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0668,"Please explain: Doctor, Kaan ke infection ka sign mil raha hai kya? jaldi batao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0669,"Aankh me redness aur pani aa raha hai, report kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0670,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0671,Is clinical query ka simple Hinglish summary do. jaldi batao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0672,"Doctor, Is clinical query ka simple Hinglish summary do.",M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0673,Please explain: Skin pe laalpan aur sujan hai kyaa image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0674,Please explain: Kaan ke infection ka sign mil raha hai kya? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0675,"Doctor, Aankh me redness aur pani aa raha hai, rprt kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0676,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0677,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0678,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0679,Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0680,Kaan ke infection ka sign mil raha hai kya? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0681,"Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0682,Is clinical query ka simple Hinglish summary do.,M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0683,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0684,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0685,Please explain: Skin pe laalpan aur sujan hai kya image report me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0686,Please explain: Kaan ke infection ka sign mil raha hai kya?,M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0687,"Doctor, Aankh me redness aur pani aa raha hai, report ky bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0688,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0689,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0690,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0691,"Doctor, Skin pe laalpan aur sujan hai kyaa image report me?",M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0692,Please explain: Kaan ke infxn ka sign mil raha hai kya?,M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0693,"Please explain: Aankh me redness aur pani aa raha hai, repot ky bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0694,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0695,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0696,Please explain: Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0697,Please explain: Skin pe laalpan aur sujan hai kya image repot me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0698,"Please explain: Doctor, Kaan ke infxn ka sign mil raha hai kya? jaldi batao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0699,"Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0700,"Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0701,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0702,Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0703,Skin pe laalpan aur sujan hai ky image report me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0704,Kaan ke infec ka sign mil raha hai ky? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0705,"Please explain: Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0706,Please explain: Is clinical query ka simple Hinglish summary do. jaldi batao.,M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0707,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0708,Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0709,Skin pe laalpan aur sujan hai kya image repot me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0710,"Doctor, Kaan ke infection ka sign mil raha hai kyaa? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0711,"Please explain: Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0712,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0713,Is clinical query ka simple Hinglish summary do.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0714,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0715,"Doctor, Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0716,"Doctor, Kaan ke infxn ka sign mil raha hai kya? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0717,"Please explain: Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0718,Is clinical query ka simple Hinglish summary do.,M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0719,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0720,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0721,Skin pe laalpan aur sujan hai kyaa image report me?,M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0722,Kaan ke infxn ka sign mil raha hai kya?,M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0723,"Doctor, Aankh me redness aur pani aa raha hai, report kyaa bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0724,"Doctor, Is clinical query ka simple Hinglish summary do.",M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0725,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0726,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0727,"Doctor, Skin pe laalpan aur sujan hai ky image report me? jaldi batao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0728,Kaan ke infection ka sign mil raha hai kya? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0729,"Please explain: Aankh me redness aur pani aa raha hai, rprt kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0730,Please explain: Is clinical query ka simple Hinglish summary do. jaldi batao.,M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0731,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0732,"Doctor, Is clinical query ka simple Hinglish summary do.",M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0733,Skin pe laalpan aur sujan hai ky image repot me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0734,Kaan ke infection ka sign mil raha hai kya?,M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0735,"Aankh me redness aur pani aa raha hai, report kya bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0736,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0737,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0738,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0739,Skin pe laalpan aur sujan hai kya image report me? jaldi batao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0740,Kaan ke infection ka sign mil raha hai kya? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0741,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0742,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0743,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0744,Please explain: Is clinical query ka simple Hinglish summary do.,M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0745,"Please explain: Doctor, Skin pe laalpan aur sujan hai kya image report me? jaldi batao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0746,"Doctor, Kaan ke infection ka sign mil raha hai kya? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0747,"Doctor, Aankh me redness aur pani aa raha hai, rprt kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0748,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0749,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0750,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0751,Skin pe laalpan aur sujan hai ky image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0752,"Doctor, Kaan ke infection ka sign mil raha hai ky? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0753,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0754,Please explain: Is clinical query ka simple Hinglish summary do. jaldi batao.,M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0755,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0756,Is clinical query ka simple Hinglish summary do. jaldi batao.,M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0757,Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0758,Please explain: Kaan ke infection ka sign mil raha hai kyaa? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0759,"Doctor, Aankh me redness aur pani aa raha hai, report kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0760,Please explain: Is clinical query ka simple Hinglish summary do.,M004,Mild sinus mucosal thickening without fluid level.,low
MMCQSD_0761,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",high
MMCQSD_0762,"Doctor, Is clinical query ka simple Hinglish summary do.",M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0763,Please explain: Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.,M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0764,Kaan ke infxn ka sign mil raha hai kya?,M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0765,"Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0766,Please explain: Is clinical query ka simple Hinglish summary do. jaldi batao.,M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0767,Is clinical query ka simple Hinglish summary do.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0768,"Doctor, Is clinical query ka simple Hinglish summary do.",M006,No acute abnormality detected in provided clinical image summary.,low
MMCQSD_0769,Please explain: Skin pe laalpan aur sujan hai ky image report me?,M001,Skin erythema over forearm with mild edema; no abscess formation.,low
