sample_id,query_hinglish,expected_report_id,retrieved_top1_report_id,retrieved_report_ids,retrieval_top1_hit,retrieval_topk_hit,retrieval_score_top1,top1_evidence_text,retrieved_evidence_text,zero_shot_output,grounded_output,zero_factual,grounded_factual,zero_hallucination,grounded_hallucination
S0097,Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Aur 'bronchograms' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R017,R017,R017|R002|R019|R013|R016,1,1,0.5142048358917236,Dense right lower lobe consolidation with air bronchograms.,"Dense right lower lobe consolidation with air bronchograms. || Left lower lobe consolidation is noted, suspicious for pneumonia.","Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Aur 'bronchograms' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Aur 'bronchograms' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Dense right lower lobe consolidation with air bronchograms. Isliye explanation report-grounded hai.,0.5,0.5,1,1
S0098,Vascular congestion ka meaning simple me batao. halka symptoms hai kya? Report me 'congestion' mention hai kya? Aur 'perihilar' ka meaning bhi batao.,R018,R003,R003|R018|R012|R005|R004,0,1,0.6151610088348388,Mild cardiomegaly with pulmonary vascular congestion.,Mild cardiomegaly with pulmonary vascular congestion. || Perihilar interstitial markings suggest mild congestion.,"Query: Vascular congestion ka meaning simple me batao. halka symptoms hai kya? Report me 'congestion' mention hai kya? Aur 'perihilar' ka meaning bhi batao. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Vascular congestion ka meaning simple me batao. halka symptoms hai kya? Report me 'congestion' mention hai kya? Aur 'perihilar' ka meaning bhi batao. Available report evidence ke hisaab se: Mild cardiomegaly with pulmonary vascular congestion. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0099,"Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao.",R019,R002,R002|R008|R007|R013|R010,0,0,0.5265734732151032,"Left lower lobe consolidation is noted, suspicious for pneumonia.","Left lower lobe consolidation is noted, suspicious for pneumonia. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Left lower lobe consolidation is noted, suspicious for pneumonia. Isliye explanation report-grounded hai.",0.6666666666666666,0.6666666666666666,1,1
S0100,Report me pleural effusion dikh raha hai kya? Report me 'pleural effusion' mention hai kya? Aur 'pneumothorax' ka meaning bhi batao.,R020,R020,R020|R010|R011|R006|R001,1,1,0.6157170557975769,"No pleural effusion, no pneumothorax, no focal opacity.","No pleural effusion, no pneumothorax, no focal opacity. || No focal consolidation or pleural effusion.","Query: Report me pleural effusion dikh raha hai kya? Report me 'pleural effusion' mention hai kya? Aur 'pneumothorax' ka meaning bhi batao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Report me pleural effusion dikh raha hai kya? Report me 'pleural effusion' mention hai kya? Aur 'pneumothorax' ka meaning bhi batao. Available report evidence ke hisaab se: No pleural effusion, no pneumothorax, no focal opacity. Isliye explanation report-grounded hai.",0.0,0.25,1,0
S0101,Report me pleural effusion dikh raha hai kya? right side me Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao.,R001,R011,R011|R001|R010|R006|R020,0,1,0.6961090755462646,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Right-sided pleural effusion is present. Heart size is within normal limits.,"Query: Report me pleural effusion dikh raha hai kya? right side me Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Report me pleural effusion dikh raha hai kya? right side me Report me 'pleural effusion' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0102,"Doctor, consolidation ka matlab pneumonia hi hota hai kya? left side lung me Report me 'pneumonia' mention hai kya?",R002,R002,R002|R008|R010|R006|R014,1,1,0.754439696073532,"Left lower lobe consolidation is noted, suspicious for pneumonia.","Left lower lobe consolidation is noted, suspicious for pneumonia. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Doctor, consolidation ka matlab pneumonia hi hota hai kya? left side lung me Report me 'pneumonia' mention hai kya? Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, consolidation ka matlab pneumonia hi hota hai kya? left side lung me Report me 'pneumonia' mention hai kya? Available report evidence ke hisaab se: Left lower lobe consolidation is noted, suspicious for pneumonia. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0103,Please explain: Heart size badha hua lag raha hai kya report me? condition halka hai kya? Report me 'cardiomegaly' mention hai kya? Aur 'cardiomegaly' ka meaning bhi batao.,R003,R016,R016|R001|R003|R005|R004,0,1,0.4611618192990621,Heart size is normal. Lungs are clear.,Heart size is normal. Lungs are clear. || Right-sided pleural effusion is present. Heart size is within normal limits.,"Query: Please explain: Heart size badha hua lag raha hai kya report me? condition halka hai kya? Report me 'cardiomegaly' mention hai kya? Aur 'cardiomegaly' ka meaning bhi batao. Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Heart size badha hua lag raha hai kya report me? condition halka hai kya? Report me 'cardiomegaly' mention hai kya? Aur 'cardiomegaly' ka meaning bhi batao. Available report evidence ke hisaab se: Heart size is normal. Isliye explanation report-grounded hai.,1.0,0.5,0,1
S0104,"Please explain: Doctor, report mostly normal hai kya confirm karo. Report me 'no acute' mention hai kya?",R004,R013,R013|R004|R020|R010|R005,0,1,0.6955095811990591,Hyperinflated lungs; no acute infiltrate.,Hyperinflated lungs; no acute infiltrate. || No acute cardiopulmonary abnormality detected.,"Query: Please explain: Doctor, report mostly normal hai kya confirm karo. Report me 'no acute' mention hai kya? Symptoms ke basis par no acute abnormality ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Doctor, report mostly normal hai kya confirm karo. Report me 'no acute' mention hai kya? Available report evidence ke hisaab se: Hyperinflated lungs; no acute infiltrate. Isliye explanation report-grounded hai.",0.25,0.25,0,0
S0105,Atelectasis ka mention hai kya report me?,R005,R011,R011|R006|R014|R005|R004,0,1,0.4257612061500549,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Small left pleural effusion with adjacent basal atelectasis.,"Query: Atelectasis ka mention hai kya report me? Symptoms ke basis par atelectasis ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Atelectasis ka mention hai kya report me? Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0106,Chest ke side me fluid jama hai kya please batao? left side me Report me 'atelectasis' mention hai kya? Aur 'adjacent' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R006,R006,R006|R014|R011|R002|R005,1,1,0.8089523615007814,Small left pleural effusion with adjacent basal atelectasis.,"Small left pleural effusion with adjacent basal atelectasis. || Left basilar opacity, could represent subsegmental atelectasis.","Query: Chest ke side me fluid jama hai kya please batao? left side me Report me 'atelectasis' mention hai kya? Aur 'adjacent' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Chest ke side me fluid jama hai kya please batao? left side me Report me 'atelectasis' mention hai kya? Aur 'adjacent' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Small left pleural effusion with adjacent basal atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0107,"Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me Report me 'infiltrate' mention hai kya? Aur 'infiltrate' ka meaning bhi batao. Thoda simple Hinglish me samjhao.",R007,R007,R007|R002|R017|R013|R008,1,1,0.6080482838704035,"Right upper lobe infiltrate, likely infective etiology.","Right upper lobe infiltrate, likely infective etiology. || Left lower lobe consolidation is noted, suspicious for pneumonia.","Query: Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me Report me 'infiltrate' mention hai kya? Aur 'infiltrate' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me Report me 'infiltrate' mention hai kya? Aur 'infiltrate' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Right upper lobe infiltrate, likely infective etiology. Isliye explanation report-grounded hai.",0.6666666666666666,0.6666666666666666,1,1
S0108,"Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'pneumonia' mention hai kya? Thoda simple Hinglish me samjhao.",R008,R002,R002|R008|R010|R017|R005,0,1,0.5773451848824819,"Left lower lobe consolidation is noted, suspicious for pneumonia.","Left lower lobe consolidation is noted, suspicious for pneumonia. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'pneumonia' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Doctor, consolidation ka matlab pneumonia hi hota hai kya? dono side lung me Report me 'pneumonia' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Left lower lobe consolidation is noted, suspicious for pneumonia. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0109,Kya cardiomegaly mention hai aur ye serious hai? condition halka hai kya? Report me 'cardiomediastinal' term ka matlab kya hai? Thoda simple Hinglish me samjhao.,R009,R009,R009|R003|R005|R004|R002,1,1,0.3805591105787377,Cardiomediastinal silhouette is mildly enlarged.,Cardiomediastinal silhouette is mildly enlarged. || Mild cardiomegaly with pulmonary vascular congestion.,"Query: Kya cardiomegaly mention hai aur ye serious hai? condition halka hai kya? Report me 'cardiomediastinal' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Kya cardiomegaly mention hai aur ye serious hai? condition halka hai kya? Report me 'cardiomediastinal' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Cardiomediastinal silhouette is mildly enlarged. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0110,Report me pleural effusion dikh raha hai kya? Report me 'consolidation' mention hai kya?,R010,R010,R010|R011|R006|R020|R001,1,1,0.8355812740325927,No focal consolidation or pleural effusion.,No focal consolidation or pleural effusion. || Moderate right pleural effusion with compressive atelectasis.,"Query: Report me pleural effusion dikh raha hai kya? Report me 'consolidation' mention hai kya? Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Report me pleural effusion dikh raha hai kya? Report me 'consolidation' mention hai kya? Available report evidence ke hisaab se: No focal consolidation or pleural effusion. Isliye explanation report-grounded hai.,0.5,1.0,1,0
S0111,Report me pleural effusion dikh raha hai kya? right side me medium level lag raha hai kya? Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao.,R011,R011,R011|R006|R001|R010|R020,1,1,0.8986967823379918,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Small left pleural effusion with adjacent basal atelectasis.,"Query: Report me pleural effusion dikh raha hai kya? right side me medium level lag raha hai kya? Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Report me pleural effusion dikh raha hai kya? right side me medium level lag raha hai kya? Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0112,Pulmonary congestion ya edema jaisa kuch likha hai kya?,R012,R012,R012|R003|R018|R005|R004,1,1,0.5502437947856055,Pulmonary edema pattern with vascular prominence.,Pulmonary edema pattern with vascular prominence. || Mild cardiomegaly with pulmonary vascular congestion.,"Query: Pulmonary congestion ya edema jaisa kuch likha hai kya? Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Pulmonary congestion ya edema jaisa kuch likha hai kya? Available report evidence ke hisaab se: Pulmonary edema pattern with vascular prominence. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0113,No acute abnormality ka matlab sab normal hai kya? Report me 'no acute' mention hai kya?,R013,R013,R013|R004|R020|R010|R005,1,1,0.6999967606862386,Hyperinflated lungs; no acute infiltrate.,Hyperinflated lungs; no acute infiltrate. || No acute cardiopulmonary abnormality detected.,"Query: No acute abnormality ka matlab sab normal hai kya? Report me 'no acute' mention hai kya? Symptoms ke basis par no acute abnormality ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: No acute abnormality ka matlab sab normal hai kya? Report me 'no acute' mention hai kya? Available report evidence ke hisaab se: Hyperinflated lungs; no acute infiltrate. Isliye explanation report-grounded hai.,0.25,0.25,0,0
S0114,Atelectasis ka mention hai kya report me? left side lower side pe Report me 'opacity' mention hai kya? Aur 'basilar' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R014,R014,R014|R006|R002|R020|R017,1,1,0.8347187749544779,"Left basilar opacity, could represent subsegmental atelectasis.","Left basilar opacity, could represent subsegmental atelectasis. || Small left pleural effusion with adjacent basal atelectasis.","Query: Atelectasis ka mention hai kya report me? left side lower side pe Report me 'opacity' mention hai kya? Aur 'basilar' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par atelectasis ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Atelectasis ka mention hai kya report me? left side lower side pe Report me 'opacity' mention hai kya? Aur 'basilar' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Left basilar opacity, could represent subsegmental atelectasis. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0115,"Doctor, meri report ka simple Hinglish meaning batao please. Report me 'thickening' term ka matlab kya hai? Thoda simple Hinglish me samjhao.",R015,R015,R015|R005|R004|R003|R002,1,1,0.3117745977990767,Mild bilateral pleural thickening without active disease.,Mild bilateral pleural thickening without active disease. || Bibasilar atelectatic changes are seen.,"Query: Doctor, meri report ka simple Hinglish meaning batao please. Report me 'thickening' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, meri report ka simple Hinglish meaning batao please. Report me 'thickening' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Mild bilateral pleural thickening without active disease. Isliye explanation report-grounded hai.",0.25,0.25,0,0
S0116,Kya report me koi serious dikkat nahi hai? Thoda simple Hinglish me samjhao.,R016,R005,R005|R004|R003|R002|R001,0,0,0.0,Bibasilar atelectatic changes are seen.,Bibasilar atelectatic changes are seen. || No acute cardiopulmonary abnormality detected.,"Query: Kya report me koi serious dikkat nahi hai? Thoda simple Hinglish me samjhao. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Kya report me koi serious dikkat nahi hai? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Bibasilar atelectatic changes are seen. Isliye explanation report-grounded hai.,0.25,1.0,0,0
S0117,Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Aur 'bronchograms' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R017,R017,R017|R002|R019|R013|R016,1,1,0.5142048358917236,Dense right lower lobe consolidation with air bronchograms.,"Dense right lower lobe consolidation with air bronchograms. || Left lower lobe consolidation is noted, suspicious for pneumonia.","Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Aur 'bronchograms' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Aur 'bronchograms' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Dense right lower lobe consolidation with air bronchograms. Isliye explanation report-grounded hai.,0.5,0.5,1,1
S0118,Pulmonary congestion ya edema jaisa kuch likha hai kya? halka symptoms hai kya? Report me 'congestion' mention hai kya?,R018,R003,R003|R012|R018|R005|R004,0,1,0.5109848809242249,Mild cardiomegaly with pulmonary vascular congestion.,Mild cardiomegaly with pulmonary vascular congestion. || Pulmonary edema pattern with vascular prominence.,"Query: Pulmonary congestion ya edema jaisa kuch likha hai kya? halka symptoms hai kya? Report me 'congestion' mention hai kya? Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Pulmonary congestion ya edema jaisa kuch likha hai kya? halka symptoms hai kya? Report me 'congestion' mention hai kya? Available report evidence ke hisaab se: Mild cardiomegaly with pulmonary vascular congestion. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0119,Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? dono side lung me Report me 'infiltrate' mention hai kya? Aur 'bibasal' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R019,R019,R019|R008|R013|R007|R016,1,1,0.6150694485505421,"Small bibasal infiltrates, correlate clinically for infection.","Small bibasal infiltrates, correlate clinically for infection. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? dono side lung me Report me 'infiltrate' mention hai kya? Aur 'bibasal' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? dono side lung me Report me 'infiltrate' mention hai kya? Aur 'bibasal' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Small bibasal infiltrates, correlate clinically for infection. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0120,Chest ke side me fluid jama hai kya please batao? Report me 'pleural effusion' mention hai kya? Aur 'pneumothorax' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R020,R020,R020|R010|R011|R006|R001,1,1,0.604167062199634,"No pleural effusion, no pneumothorax, no focal opacity.","No pleural effusion, no pneumothorax, no focal opacity. || No focal consolidation or pleural effusion.","Query: Chest ke side me fluid jama hai kya please batao? Report me 'pleural effusion' mention hai kya? Aur 'pneumothorax' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Chest ke side me fluid jama hai kya please batao? Report me 'pleural effusion' mention hai kya? Aur 'pneumothorax' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: No pleural effusion, no pneumothorax, no focal opacity. Isliye explanation report-grounded hai.",0.0,0.0,1,1
S0121,"Doctor, right side chhati me pani bhar gaya hai kya? right side me Report me 'pleural effusion' mention hai kya?",R001,R011,R011|R001|R010|R006|R020,0,1,0.7020280379515428,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Right-sided pleural effusion is present. Heart size is within normal limits.,"Query: Doctor, right side chhati me pani bhar gaya hai kya? right side me Report me 'pleural effusion' mention hai kya? Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, right side chhati me pani bhar gaya hai kya? right side me Report me 'pleural effusion' mention hai kya? Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0122,Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? left side lung me Report me 'pneumonia' mention hai kya?,R002,R002,R002|R008|R019|R013|R016,1,1,0.4754561577972613,"Left lower lobe consolidation is noted, suspicious for pneumonia.","Left lower lobe consolidation is noted, suspicious for pneumonia. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? left side lung me Report me 'pneumonia' mention hai kya? Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? left side lung me Report me 'pneumonia' mention hai kya? Available report evidence ke hisaab se: Left lower lobe consolidation is noted, suspicious for pneumonia. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0123,Kya cardiomegaly mention hai aur ye serious hai? condition halka hai kya? Report me 'congestion' mention hai kya? Aur 'cardiomegaly' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R003,R003,R003|R018|R005|R004|R002,1,1,0.6979497313499451,Mild cardiomegaly with pulmonary vascular congestion.,Mild cardiomegaly with pulmonary vascular congestion. || Perihilar interstitial markings suggest mild congestion.,"Query: Kya cardiomegaly mention hai aur ye serious hai? condition halka hai kya? Report me 'congestion' mention hai kya? Aur 'cardiomegaly' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Kya cardiomegaly mention hai aur ye serious hai? condition halka hai kya? Report me 'congestion' mention hai kya? Aur 'cardiomegaly' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Mild cardiomegaly with pulmonary vascular congestion. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0124,Please explain: Kya report me koi serious dikkat nahi hai? Report me 'no acute' mention hai kya? Thoda simple Hinglish me samjhao.,R004,R013,R013|R004|R020|R010|R005,0,1,0.6828398979411405,Hyperinflated lungs; no acute infiltrate.,Hyperinflated lungs; no acute infiltrate. || No acute cardiopulmonary abnormality detected.,"Query: Please explain: Kya report me koi serious dikkat nahi hai? Report me 'no acute' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par no acute abnormality ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Kya report me koi serious dikkat nahi hai? Report me 'no acute' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Hyperinflated lungs; no acute infiltrate. Isliye explanation report-grounded hai.,0.25,0.25,0,0
S0125,Please explain: Atelectasis ka mention hai kya report me?,R005,R011,R011|R006|R014|R005|R004,0,1,0.4146500950389438,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Small left pleural effusion with adjacent basal atelectasis.,"Query: Please explain: Atelectasis ka mention hai kya report me? Symptoms ke basis par atelectasis ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Atelectasis ka mention hai kya report me? Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0126,"Doctor, right side chhati me pani bhar gaya hai kya? left side me Report me 'pleural effusion' mention hai kya? Aur 'adjacent' ka meaning bhi batao.",R006,R006,R006|R011|R001|R010|R020,1,1,0.6543407464027404,Small left pleural effusion with adjacent basal atelectasis.,Small left pleural effusion with adjacent basal atelectasis. || Moderate right pleural effusion with compressive atelectasis.,"Query: Doctor, right side chhati me pani bhar gaya hai kya? left side me Report me 'pleural effusion' mention hai kya? Aur 'adjacent' ka meaning bhi batao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, right side chhati me pani bhar gaya hai kya? left side me Report me 'pleural effusion' mention hai kya? Aur 'adjacent' ka meaning bhi batao. Available report evidence ke hisaab se: Small left pleural effusion with adjacent basal atelectasis. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0127,"Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? right side lung me Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao.",R007,R007,R007|R008|R013|R002|R011,1,1,0.6165181505680084,"Right upper lobe infiltrate, likely infective etiology.","Right upper lobe infiltrate, likely infective etiology. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? right side lung me Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. infection-related symptoms possible, lekin bina report evidence final confirmation possible nahi hai.","Query: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? right side lung me Report me 'infiltrate' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Right upper lobe infiltrate, likely infective etiology. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0128,"Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? dono side lung me Report me 'pneumonia' mention hai kya? Aur 'opacities' ka meaning bhi batao. Thoda simple Hinglish me samjhao.",R008,R008,R008|R002|R005|R004|R003,1,1,0.7217571190992991,Patchy bilateral opacities consistent with multifocal pneumonia.,"Patchy bilateral opacities consistent with multifocal pneumonia. || Left lower lobe consolidation is noted, suspicious for pneumonia.","Query: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? dono side lung me Report me 'pneumonia' mention hai kya? Aur 'opacities' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. infection-related symptoms possible, lekin bina report evidence final confirmation possible nahi hai.","Query: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? dono side lung me Report me 'pneumonia' mention hai kya? Aur 'opacities' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Patchy bilateral opacities consistent with multifocal pneumonia. Isliye explanation report-grounded hai.",1.0,1.0,0,0
